Spring 2010,Coll of Computer & Info Sci,Research,2,4,Robert,Futrelle,35968,CS8984,0,1,
Spring 2010,Coll of Computer & Info Sci,Research,4,4,Robert,Futrelle,36066,CS8984,5,1,
Spring 2010,Coll of Computer & Info Sci,Dissertation Continuation,0,0,Karl,Lieberherr,35689,CS9996,5,2,
Spring 2010,Coll of Computer & Info Sci,Lab for CS 2510,1,1,Viera,Proulx,30837,CS2511,38,0,
Spring 2010,Coll of Computer & Info Sci,Intensive Computer Systems,4,4,Peter,Desnoyers,32759,CS7600,40,29,
Spring 2010,Coll of Computer & Info Sci,Grad Co-op Seminar,0,0,Melvin,Simms,34191,CS6949,20,0,
Spring 2010,Coll of Computer & Info Sci,Managing Software Development,4,4,Kenneth,Baclawski,34050,CS5500,70,43,
Spring 2010,Coll of Computer & Info Sci,Dissertation,2,4,Timothy,Bickmore,35587,CS9990,5,2,
Spring 2010,Coll of Computer & Info Sci,Master's Project,4,4,Timothy,Bickmore,36027,CS8674,5,1,
Spring 2010,Coll of Computer & Info Sci,Lab for CS 2800,1,1,Pete,Manolios,30118,CS2801,19,10,
Spring 2010,Coll of Computer & Info Sci,Lab for CS 2800,1,1,Pete,Manolios,32125,CS2801,19,17,
Spring 2010,Coll of Computer & Info Sci,Computer Organization,4,4,John,Casey,31270,CS2600,60,14,
Spring 2010,Coll of Computer & Info Sci,Decisn Makng: Crit Infrastruct,4,4,Dennis,Treece,35466,IA5250,40,13,
Spring 2010,Coll of Computer & Info Sci,Spec Topics Programming Lang,4,4,Matthias,Felleisen,34659,CS7480,40,10,
Spring 2010,Coll of Computer & Info Sci,Readings,2,4,Javed,Aslam,35886,CS8982,10,3,
Spring 2010,Coll of Computer & Info Sci,Dissertation,2,4,Gene,Cooperman,36033,CS9990,5,1,
Spring 2010,Coll of Computer & Info Sci,Wireless Network,4,4,Rajmohan,Rajaraman,34671,CS6710,40,13,
Spring 2010,Coll of Computer & Info Sci,Information System Forensics,4,4,Themis,Papageorge,32758,IA5210,40,13,
Spring 2010,Coll of Computer & Info Sci,Web Development,4,4,Peter,Douglass,30513,CS4550,60,11,
